System_Timestamp,	GPS_Timestamp	Latitude,	Longitude,	Altitude
14:47:43.77,	04:15:42,	-34.5002695,	147.884743,	11862.6
14:47:44.77,	04:15:43,	-34.5003943333,	147.885083,	11868.3
14:47:45.77,	04:15:44,	-34.5005143333,	147.885423833,	11874.7
14:47:46.77,	04:15:45,	-34.5006053333,	147.885740833,	11879.6
14:47:47.77,	04:15:46,	-34.5006926667,	147.886056,	11886.3
14:47:48.77,	04:15:47,	-34.5008086667,	147.886400167,	11890.4
14:47:49.77,	04:15:48,	-34.5009416667,	147.886777833,	11896.5
14:47:50.77,	04:15:49,	-34.5010688333,	147.887155167,	11902.8
14:47:51.77,	04:15:50,	-34.5011626667,	147.8874875,	11908.5
14:47:52.77,	04:15:51,	-34.501232,	147.887772,	11914.6
14:47:53.77,	04:15:52,	-34.5013153333,	147.888054667,	11920.8
14:47:54.77,	04:15:53,	-34.5014291667,	147.8883765,	11925.4
14:47:55.77,	04:15:54,	-34.5015565,	147.888721,	11932.5
14:47:56.77,	04:15:55,	-34.5016598333,	147.889045333,	11938.5
14:47:57.77,	04:15:56,	-34.5017213333,	147.8893255,	11942.3
14:47:58.77,	04:15:57,	-34.5017751667,	147.889601833,	11951.0
14:47:59.77,	04:15:58,	-34.5018691667,	147.8899125,	11956.0
14:48:00.77,	04:15:59,	-34.501999,	147.8902465,	11959.6
14:48:01.77,	04:16:00,	-34.5021298333,	147.890578833,	11964.3
14:48:02.77,	04:16:01,	-34.5022281667,	147.890889833,	11967.6
14:48:03.77,	04:16:02,	-34.5022938333,	147.891197833,	11973.4
14:48:04.77,	04:16:03,	-34.5023705,	147.8915355,	11979.4
14:48:05.77,	04:16:04,	-34.5024808333,	147.891912,	11983.8
14:48:06.77,	04:16:05,	-34.5025933333,	147.892314,	11991.3
14:48:07.77,	04:16:06,	-34.5026708333,	147.892702833,	11996.7
14:48:08.77,	04:16:07,	-34.5027038333,	147.893061667,	12001.4
14:48:09.77,	04:16:08,	-34.5027311667,	147.893413667,	12009.9
14:48:10.77,	04:16:09,	-34.5027945,	147.893795333,	12016.5
14:48:11.77,	04:16:10,	-34.5028943333,	147.894207667,	12025.7
14:48:12.77,	04:16:11,	-34.5029845,	147.894629667,	12035.6
14:48:13.77,	04:16:12,	-34.5030298333,	147.895029667,	12042.2
14:48:14.77,	04:16:13,	-34.5030285,	147.895389833,	12049.8
14:48:15.77,	04:16:14,	-34.5030351667,	147.8957525,	12058.9
14:48:16.77,	04:16:15,	-34.5030688333,	147.896143,	12062.7
14:48:17.77,	04:16:16,	-34.5031191667,	147.896553333,	12070.3
14:48:18.77,	04:16:17,	-34.5031535,	147.896943667,	12076.4
14:48:19.77,	04:16:18,	-34.5031676667,	147.897280167,	12080.6
14:48:20.77,	04:16:19,	-34.5031905,	147.897588333,	12088.8
14:48:21.77,	04:16:20,	-34.5032471667,	147.897934667,	12094.5
14:48:22.77,	04:16:21,	-34.5033166667,	147.898345833,	12097.7
14:48:23.77,	04:16:22,	-34.5033746667,	147.8987715,	12104.5
14:48:24.77,	04:16:23,	-34.5034173333,	147.89915,	12109.8
14:48:25.77,	04:16:24,	-34.5034646667,	147.899474667,	12118.4
14:48:26.77,	04:16:25,	-34.5035378333,	147.899825667,	12125.9
14:48:27.77,	04:16:26,	-34.5036211667,	147.900244167,	12131.3
14:48:28.77,	04:16:27,	-34.5036831667,	147.900705833,	12141.6
14:48:29.77,	04:16:28,	-34.5037318333,	147.901132833,	12150.0
14:48:30.77,	04:16:29,	-34.5037858333,	147.901506,	12153.6
14:48:31.77,	04:16:30,	-34.503848,	147.9018745,	12160.7
14:48:32.77,	04:16:31,	-34.503913,	147.902290833,	12163.7
14:48:33.77,	04:16:32,	-34.5039783333,	147.902748167,	12169.4
14:48:34.77,	04:16:33,	-34.5040363333,	147.903197333,	12174.9
14:48:35.77,	04:16:34,	-34.5040898333,	147.903602833,	12177.6
14:48:36.77,	04:16:35,	-34.5041383333,	147.9039655,	12180.2
14:48:37.77,	04:16:36,	-34.5041921667,	147.9043285,	12185.7
14:48:38.77,	04:16:37,	-34.5042558333,	147.904724667,	12189.9
14:48:39.77,	04:16:38,	-34.504307,	147.905146167,	12196.6
14:48:40.77,	04:16:39,	-34.5043463333,	147.905544833,	12203.1
14:48:41.77,	04:16:40,	-34.5043923333,	147.905889167,	12208.3
14:48:42.77,	04:16:41,	-34.5044553333,	147.906216,	12215.7
14:48:43.77,	04:16:42,	-34.5045266667,	147.906586167,	12220.9
14:48:44.77,	04:16:43,	-34.5045815,	147.907009167,	12225.4
14:48:45.77,	04:16:44,	-34.5046165,	147.907429833,	12231.6
14:48:46.77,	04:16:45,	-34.5046585,	147.9077875,	12238.4
14:48:47.77,	04:16:46,	-34.5047511667,	147.908101333,	12246.3
14:48:48.77,	04:16:47,	-34.5048725,	147.908461667,	12254.6
14:48:49.77,	04:16:48,	-34.5049673333,	147.9088885,	12259.3
14:48:50.77,	04:16:49,	-34.5050096667,	147.9093245,	12270.9
14:48:51.77,	04:16:50,	-34.5050775,	147.909716333,	12281.0
14:48:52.77,	04:16:51,	-34.5051981667,	147.910063667,	12285.3
14:48:53.77,	04:16:52,	-34.5053516667,	147.910396167,	12295.3
14:48:54.77,	04:16:53,	-34.5054833333,	147.910766,	12304.3
14:48:55.76,	04:16:54,	-34.5055753333,	147.911162667,	12308.8
14:48:56.77,	04:16:55,	-34.5056615,	147.911555167,	12316.1
14:48:57.77,	04:16:56,	-34.5057766667,	147.9119265,	12322.7
14:48:58.77,	04:16:57,	-34.5059313333,	147.912299333,	12329.6
14:48:59.77,	04:16:58,	-34.5060706667,	147.912705833,	12335.8
14:49:00.77,	04:16:59,	-34.5061666667,	147.9131355,	12341.1
14:49:01.77,	04:17:00,	-34.5062366667,	147.913556667,	12349.0
14:49:02.77,	04:17:01,	-34.5063276667,	147.913951333,	12355.2
14:49:03.77,	04:17:02,	-34.5064631667,	147.914346833,	12360.7
14:49:04.77,	04:17:03,	-34.5066073333,	147.914761667,	12367.5
14:49:05.77,	04:17:04,	-34.5067163333,	147.915197167,	12372.9
14:49:06.77,	04:17:05,	-34.5067886667,	147.915630833,	12377.0
14:49:07.77,	04:17:06,	-34.506859,	147.916040167,	12381.5
14:49:08.77,	04:17:07,	-34.5069596667,	147.916417,	12386.3
14:49:09.77,	04:17:08,	-34.5070763333,	147.9167725,	12393.3
14:49:10.77,	04:17:09,	-34.5071601667,	147.917140333,	12400.0
14:49:11.77,	04:17:10,	-34.5071948333,	147.917536333,	12403.8
14:49:12.77,	04:17:11,	-34.5071938333,	147.9179265,	12411.6
14:49:13.77,	04:17:12,	-34.5072156667,	147.918286833,	12417.7
14:49:14.77,	04:17:13,	-34.5072733333,	147.918623333,	12422.8
14:49:15.77,	04:17:14,	-34.507334,	147.918973,	12428.5
14:49:16.77,	04:17:15,	-34.507365,	147.919368833,	12432.4
14:49:17.77,	04:17:16,	-34.5073705,	147.919775167,	12439.9
14:49:18.77,	04:17:17,	-34.5073886667,	147.9201515,	12447.0
14:49:19.77,	04:17:18,	-34.5074476667,	147.920487333,	12452.6
14:49:20.77,	04:17:19,	-34.5075211667,	147.920824833,	12461.7
14:49:21.77,	04:17:20,	-34.507561,	147.921197833,	12470.4
14:49:22.77,	04:17:21,	-34.5075683333,	147.9216295,	12478.2
14:49:23.77,	04:17:22,	-34.507589,	147.922067,	12488.4
14:49:24.77,	04:17:23,	-34.5076496667,	147.922465167,	12494.4
14:49:25.77,	04:17:24,	-34.5077476667,	147.922792667,	12500.7
14:49:26.77,	04:17:25,	-34.5078386667,	147.923087167,	12509.5
14:49:27.77,	04:17:26,	-34.5079125,	147.923411667,	12514.9
14:49:28.77,	04:17:27,	-34.5079588333,	147.923765,	12519.6
14:49:29.77,	04:17:28,	-34.508003,	147.924129667,	12526.1
14:49:30.77,	04:17:29,	-34.5080636667,	147.924491667,	12533.0
14:49:31.77,	04:17:30,	-34.5081296667,	147.9248515,	12542.0
14:49:32.77,	04:17:31,	-34.5081933333,	147.925234333,	12549.7
14:49:33.77,	04:17:32,	-34.508254,	147.925658333,	12557.0
14:49:34.77,	04:17:33,	-34.508326,	147.926104167,	12563.2
14:49:35.77,	04:17:34,	-34.5084123333,	147.926540833,	12567.7
14:49:36.77,	04:17:35,	-34.5084963333,	147.9269615,	12572.7
14:49:37.77,	04:17:36,	-34.5085626667,	147.9273725,	12578.7
14:49:38.77,	04:17:37,	-34.5086118333,	147.927784667,	12585.5
14:49:39.77,	04:17:38,	-34.5086501667,	147.928182167,	12591.6
14:49:40.77,	04:17:39,	-34.5086828333,	147.928547833,	12597.2
14:49:41.77,	04:17:40,	-34.5087116667,	147.928892333,	12602.7
14:49:42.77,	04:17:41,	-34.50874,	147.929251167,	12608.2
14:49:43.77,	04:17:42,	-34.5087695,	147.929635167,	12611.9
14:49:44.77,	04:17:43,	-34.5087965,	147.930017667,	12617.6
14:49:45.77,	04:17:44,	-34.508825,	147.930370833,	12623.6
14:49:46.77,	04:17:45,	-34.5088591667,	147.9306985,	12629.9
14:49:47.77,	04:17:46,	-34.508911,	147.93103,	12635.0
14:49:48.77,	04:17:47,	-34.5089823333,	147.931370167,	12640.1
14:49:49.78,	04:17:48,	-34.5090601667,	147.9317095,	12646.3
14:49:50.77,	04:17:49,	-34.5091313333,	147.9320445,	12652.9
14:49:51.77,	04:17:50,	-34.5091805,	147.932372833,	12658.1
14:49:52.77,	04:17:51,	-34.5092015,	147.932704333,	12663.4
14:49:53.77,	04:17:52,	-34.5092195,	147.933053333,	12669.5
14:49:54.77,	04:17:53,	-34.5092571667,	147.933409667,	12675.1
14:49:55.77,	04:17:54,	-34.5093086667,	147.933755833,	12680.1
14:49:56.77,	04:17:55,	-34.5093538333,	147.934087833,	12684.6
14:49:57.77,	04:17:56,	-34.5093851667,	147.9344295,	12689.2
14:49:58.77,	04:17:57,	-34.5094211667,	147.934794833,	12695.8
14:49:59.77,	04:17:58,	-34.5094881667,	147.935160333,	12702.7
14:50:00.77,	04:17:59,	-34.5095865,	147.935494333,	12707.5
14:50:01.77,	04:18:00,	-34.5096841667,	147.935794833,	12714.0
14:50:02.77,	04:18:01,	-34.5097636667,	147.936103833,	12720.3
14:50:03.77,	04:18:02,	-34.5098388333,	147.936452833,	12724.8
14:50:04.77,	04:18:03,	-34.5099321667,	147.936828667,	12730.3
14:50:05.77,	04:18:04,	-34.5100476667,	147.937192833,	12737.9
14:50:06.77,	04:18:05,	-34.5101565,	147.937525667,	12744.6
14:50:07.77,	04:18:06,	-34.510235,	147.937855333,	12750.9
14:50:08.77,	04:18:07,	-34.5102891667,	147.938230167,	12755.9
14:50:09.77,	04:18:08,	-34.5103511667,	147.938641333,	12762.6
14:50:10.77,	04:18:09,	-34.5104433333,	147.939028833,	12769.9
14:50:11.77,	04:18:10,	-34.510539,	147.939353,	12776.7
14:50:12.77,	04:18:11,	-34.5105911667,	147.939655333,	12784.6
14:50:13.77,	04:18:12,	-34.5106113333,	147.940005167,	12790.7
14:50:14.77,	04:18:13,	-34.5106366667,	147.940414,	12797.0
14:50:15.77,	04:18:14,	-34.5106961667,	147.9408185,	12803.0
14:50:16.77,	04:18:15,	-34.5107636667,	147.941165167,	12808.3
14:50:17.77,	04:18:16,	-34.5107946667,	147.941457667,	12815.5
14:50:18.77,	04:18:17,	-34.5107931667,	147.9417755,	12823.1
14:50:19.77,	04:18:18,	-34.5108058333,	147.9421435,	12827.9
14:50:20.77,	04:18:19,	-34.5108548333,	147.942524667,	12833.9
14:50:21.77,	04:18:20,	-34.5109393333,	147.942863167,	12839.0
14:50:22.77,	04:18:21,	-34.511024,	147.943163667,	12842.3
14:50:23.77,	04:18:22,	-34.5110938333,	147.943458167,	12847.6
14:50:24.77,	04:18:23,	-34.5111666667,	147.943785833,	12852.4
14:50:25.77,	04:18:24,	-34.5112593333,	147.944144167,	12858.2
14:50:26.77,	04:18:25,	-34.5113651667,	147.944504167,	12863.6
14:50:27.77,	04:18:26,	-34.5114788333,	147.944849333,	12868.4
14:50:28.77,	04:18:27,	-34.5115921667,	147.945198667,	12874.3
14:50:29.77,	04:18:28,	-34.5116978333,	147.945571333,	12880.3
14:50:30.78,	04:18:29,	-34.5117965,	147.945959667,	12886.2
14:50:31.77,	04:18:30,	-34.5118916667,	147.946353167,	12891.0
14:50:32.77,	04:18:31,	-34.511986,	147.946746333,	12896.0
14:50:33.77,	04:18:32,	-34.512074,	147.947138333,	12902.5
14:50:34.77,	04:18:33,	-34.512151,	147.947528,	12908.2
14:50:35.77,	04:18:34,	-34.5122188333,	147.947901833,	12913.6
14:50:36.77,	04:18:35,	-34.5122801667,	147.948265667,	12918.2
14:50:37.77,	04:18:36,	-34.5123326667,	147.948627167,	12923.0
14:50:38.77,	04:18:37,	-34.5123908333,	147.948996667,	12928.6
14:50:39.77,	04:18:38,	-34.512456,	147.949371,	12934.3
14:50:40.77,	04:18:39,	-34.5125226667,	147.949736167,	12939.5
14:50:41.77,	04:18:40,	-34.512588,	147.950082167,	12943.2
14:50:42.77,	04:18:41,	-34.5126538333,	147.950416167,	12948.3
14:50:43.77,	04:18:42,	-34.5127325,	147.950757,	12955.2
14:50:44.77,	04:18:43,	-34.5128205,	147.951127,	12961.4
14:50:45.77,	04:18:44,	-34.5129095,	147.951531333,	12966.6
14:50:46.77,	04:18:45,	-34.5130003333,	147.951952,	12971.3
14:50:47.77,	04:18:46,	-34.513099,	147.952362333,	12976.0
14:50:48.77,	04:18:47,	-34.5132,	147.952754833,	12981.7
14:50:49.78,	04:18:48,	-34.5132868333,	147.953141667,	12987.8
14:50:50.77,	04:18:49,	-34.5133461667,	147.953533333,	12992.7
14:50:51.77,	04:18:50,	-34.5133825,	147.953922667,	12998.5
14:50:52.77,	04:18:51,	-34.513425,	147.9543095,	13004.2
14:50:53.77,	04:18:52,	-34.5134871667,	147.954695333,	13009.1
14:50:54.77,	04:18:53,	-34.51356,	147.955092333,	13012.9
14:50:55.77,	04:18:54,	-34.5136335,	147.955507833,	13017.3
14:50:56.77,	04:18:55,	-34.5136956667,	147.955932167,	13022.4
14:50:57.77,	04:18:56,	-34.513753,	147.956350833,	13027.2
14:50:58.77,	04:18:57,	-34.5138268333,	147.956760167,	13032.1
14:50:59.77,	04:18:58,	-34.5139241667,	147.9571605,	13037.2
14:51:00.77,	04:18:59,	-34.5140351667,	147.957552333,	13043.2
14:51:01.78,	04:19:00,	-34.5141296667,	147.957928333,	13049.2
14:51:02.77,	04:19:01,	-34.5141985,	147.958284833,	13054.1
14:51:03.77,	04:19:02,	-34.514247,	147.958618833,	13059.3
14:51:04.77,	04:19:03,	-34.5143063333,	147.9589535,	13065.3
14:51:05.77,	04:19:04,	-34.5143821667,	147.959306,	13071.0
14:51:06.77,	04:19:05,	-34.5144633333,	147.959670833,	13076.8
14:51:07.77,	04:19:06,	-34.5145228333,	147.960035167,	13082.0
14:51:08.77,	04:19:07,	-34.5145508333,	147.960396833,	13088.3
14:51:09.77,	04:19:08,	-34.5145823333,	147.960777,	13095.9
14:51:10.77,	04:19:09,	-34.5146538333,	147.961171667,	13101.7
14:51:11.77,	04:19:10,	-34.5147593333,	147.961567167,	13108.0
14:51:12.77,	04:19:11,	-34.5148551667,	147.961959,	13114.8
14:51:13.77,	04:19:12,	-34.5149053333,	147.962352167,	13120.4
14:51:14.77,	04:19:13,	-34.5149288333,	147.9627665,	13126.6
14:51:15.77,	04:19:14,	-34.5150031667,	147.963192667,	13133.8
14:51:16.77,	04:19:15,	-34.5151286667,	147.963583833,	13139.7
14:51:17.77,	04:19:16,	-34.5152436667,	147.963928,	13147.8
14:51:18.77,	04:19:17,	-34.5153055,	147.964273833,	13154.1
14:51:19.77,	04:19:18,	-34.5153248333,	147.964680667,	13160.9
14:51:20.77,	04:19:19,	-34.5153816667,	147.965131333,	13168.5
14:51:21.77,	04:19:20,	-34.5154895,	147.965536833,	13174.3
14:51:22.77,	04:19:21,	-34.5156095,	147.965868,	13182.7
14:51:23.77,	04:19:22,	-34.5157065,	147.966198333,	13191.0
14:51:24.77,	04:19:23,	-34.515795,	147.966593667,	13197.1
14:51:25.77,	04:19:24,	-34.515904,	147.967040833,	13205.3
14:51:26.77,	04:19:25,	-34.5160345,	147.967445167,	13218.2
14:51:27.77,	04:19:26,	-34.5161476667,	147.967790667,	13225.5
14:51:28.77,	04:19:27,	-34.5161941667,	147.968102167,	13233.4
14:51:29.77,	04:19:28,	-34.5162218333,	147.968429667,	13241.5
14:51:30.77,	04:19:29,	-34.5162783333,	147.968772,	13247.5
14:51:31.77,	04:19:30,	-34.5163546667,	147.969102667,	13253.6
14:51:32.77,	04:19:31,	-34.516411,	147.969416667,	13258.9
14:51:33.77,	04:19:32,	-34.5164265,	147.969748833,	13264.1
14:51:34.77,	04:19:33,	-34.5164273333,	147.970114,	13271.4
14:51:35.77,	04:19:34,	-34.516467,	147.970495,	13278.4
14:51:36.77,	04:19:35,	-34.5165505,	147.970872667,	13284.8
14:51:37.77,	04:19:36,	-34.5166558333,	147.971265167,	13293.1
14:51:38.77,	04:19:37,	-34.5167246667,	147.971679333,	13300.2
14:51:39.77,	04:19:38,	-34.5167451667,	147.972107667,	13306.3
14:51:40.77,	04:19:39,	-34.5167521667,	147.972543167,	13311.2
14:51:41.77,	04:19:40,	-34.5167831667,	147.9729715,	13315.4
14:51:42.77,	04:19:41,	-34.5168466667,	147.97338,	13321.7
14:51:43.77,	04:19:42,	-34.5169015,	147.973781,	13329.2
14:51:44.77,	04:19:43,	-34.5169213333,	147.974165,	13337.4
14:51:45.77,	04:19:44,	-34.5169161667,	147.974517833,	13345.7
14:51:46.77,	04:19:45,	-34.5169158333,	147.974843667,	13354.0
14:51:47.77,	04:19:46,	-34.5169363333,	147.9751635,	13358.9
14:51:48.77,	04:19:47,	-34.5169671667,	147.975492667,	13364.3
14:51:49.78,	04:19:48,	-34.5169898333,	147.975832667,	13370.4
14:51:50.77,	04:19:49,	-34.5170011667,	147.976183,	13377.4
14:51:51.77,	04:19:50,	-34.5170253333,	147.976544833,	13383.0
14:51:52.77,	04:19:51,	-34.5170763333,	147.976923667,	13388.0
14:51:53.77,	04:19:52,	-34.517146,	147.977314833,	13394.3
14:51:54.77,	04:19:53,	-34.5172,	147.977694667,	13400.8
14:51:55.77,	04:19:54,	-34.5172178333,	147.978046,	13405.2
14:51:56.77,	04:19:55,	-34.5172168333,	147.978369333,	13411.3
14:51:57.77,	04:19:56,	-34.5172411667,	147.978699167,	13417.3
14:51:58.77,	04:19:57,	-34.5173073333,	147.979057667,	13420.6
14:51:59.77,	04:19:58,	-34.5173858333,	147.979417167,	13426.6
14:52:00.77,	04:19:59,	-34.5174435,	147.979757667,	13432.7
14:52:01.78,	04:20:00,	-34.517464,	147.980085833,	13436.6
14:52:02.77,	04:20:01,	-34.5174588333,	147.980403833,	13440.6
14:52:03.77,	04:20:02,	-34.517467,	147.980722833,	13445.8
14:52:04.77,	04:20:03,	-34.5175086667,	147.981052833,	13451.3
14:52:05.77,	04:20:04,	-34.5175568333,	147.981389833,	13458.1
14:52:06.77,	04:20:05,	-34.5175808333,	147.981740667,	13463.4
14:52:07.77,	04:20:06,	-34.5175756667,	147.982116333,	13469.6
14:52:08.77,	04:20:07,	-34.5175923333,	147.982516,	13476.1
14:52:09.77,	04:20:08,	-34.5176493333,	147.9829015,	13482.0
14:52:10.77,	04:20:09,	-34.5177265,	147.983221667,	13488.2
14:52:11.77,	04:20:10,	-34.5177653333,	147.983496833,	13496.4
14:52:12.77,	04:20:11,	-34.5177595,	147.983809833,	13504.1
14:52:13.77,	04:20:12,	-34.5177575,	147.984171833,	13510.9
14:52:14.77,	04:20:13,	-34.5177873333,	147.984527333,	13517.3
14:52:15.77,	04:20:14,	-34.5178343333,	147.9848315,	13521.3
14:52:16.77,	04:20:15,	-34.5178606667,	147.9851025,	13529.7
14:52:17.77,	04:20:16,	-34.5178776667,	147.985410333,	13537.1
14:52:18.77,	04:20:17,	-34.517921,	147.985763833,	13541.0
14:52:19.77,	04:20:18,	-34.5180008333,	147.986112167,	13544.8
14:52:20.77,	04:20:19,	-34.5180981667,	147.986421,	13548.9
14:52:21.77,	04:20:20,	-34.5181605,	147.986710833,	13556.0
14:52:22.77,	04:20:21,	-34.5181936667,	147.987034167,	13562.5
14:52:23.78,	04:20:22,	-34.5182325,	147.987425667,	13565.9
14:52:24.78,	04:20:23,	-34.5183076667,	147.987823167,	13572.2
14:52:25.77,	04:20:24,	-34.5183911667,	147.988167,	13578.0
14:52:26.77,	04:20:25,	-34.518429,	147.988475833,	13583.2
14:52:27.77,	04:20:26,	-34.5184236667,	147.988797833,	13590.4
14:52:28.77,	04:20:27,	-34.5184263333,	147.989159833,	13597.1
14:52:29.77,	04:20:28,	-34.5184726667,	147.989544667,	13601.8
14:52:30.77,	04:20:29,	-34.5185373333,	147.989917,	13607.7
14:52:31.77,	04:20:30,	-34.5185778333,	147.990256333,	13611.8
14:52:32.78,	04:20:31,	-34.518573,	147.990565833,	13616.7
14:52:33.77,	04:20:32,	-34.5185701667,	147.990877833,	13625.6
14:52:34.77,	04:20:33,	-34.5186193333,	147.991209667,	13631.2
14:52:35.77,	04:20:34,	-34.5187138333,	147.991557333,	13638.1
14:52:36.77,	04:20:35,	-34.51879,	147.991892167,	13645.7
14:52:37.77,	04:20:36,	-34.5188078333,	147.9922015,	13651.7
14:52:38.77,	04:20:37,	-34.5187863333,	147.992524667,	13662.3
14:52:39.77,	04:20:38,	-34.5188048333,	147.9928835,	13672.1
14:52:40.77,	04:20:39,	-34.5188841667,	147.993267667,	13677.6
14:52:41.77,	04:20:40,	-34.5189878333,	147.993666,	13689.2
14:52:42.77,	04:20:41,	-34.5190543333,	147.994068833,	13698.8
14:52:43.77,	04:20:42,	-34.51907,	147.994459667,	13706.3
14:52:44.77,	04:20:43,	-34.5190951667,	147.9948405,	13715.3
14:52:45.77,	04:20:44,	-34.5191688333,	147.9952245,	13720.0
14:52:46.77,	04:20:45,	-34.5192868333,	147.9956065,	13724.5
14:52:47.77,	04:20:46,	-34.5194088333,	147.995991167,	13730.9
14:52:48.77,	04:20:47,	-34.5194883333,	147.9963745,	13735.5
14:52:49.78,	04:20:48,	-34.5195086667,	147.996746833,	13740.3
14:52:50.77,	04:20:49,	-34.5195215,	147.997113167,	13747.9
14:52:51.77,	04:20:50,	-34.5195628333,	147.997473333,	13753.9
14:52:52.77,	04:20:51,	-34.5196181667,	147.9978045,	13759.4
14:52:53.77,	04:20:52,	-34.5196366667,	147.998122667,	13766.6
14:52:54.77,	04:20:53,	-34.5196175,	147.998480167,	13771.9
14:52:55.77,	04:20:54,	-34.5196101667,	147.998890667,	13779.7
14:52:56.77,	04:20:55,	-34.5196665,	147.999299167,	13786.5
14:52:57.77,	04:20:56,	-34.5197403333,	147.9996455,	13794.5
14:52:58.77,	04:20:57,	-34.5197563333,	147.9999605,	13804.1
14:52:59.77,	04:20:58,	-34.5197273333,	148.000317333,	13812.4
14:53:00.77,	04:20:59,	-34.5197011667,	148.000714,	13822.6
14:53:01.78,	04:21:00,	-34.5197096667,	148.001085667,	13831.9
14:53:02.77,	04:21:01,	-34.5197171667,	148.001399333,	13836.7
14:53:03.77,	04:21:02,	-34.5196736667,	148.001687,	13843.9
14:53:04.77,	04:21:03,	-34.519619,	148.002034167,	13850.9
14:53:05.77,	04:21:04,	-34.5196051667,	148.002438,	13855.5
14:53:06.77,	04:21:05,	-34.5196358333,	148.0028245,	13860.5
14:53:07.77,	04:21:06,	-34.5196673333,	148.0031475,	13864.2
14:53:08.77,	04:21:07,	-34.5196716667,	148.003414667,	13867.2
14:53:09.78,	04:21:08,	-34.5196726667,	148.003668333,	13875.2
14:53:10.77,	04:21:09,	-34.519694,	148.003978667,	13880.3
14:53:11.78,	04:21:10,	-34.5197305,	148.004354833,	13885.9
14:53:12.77,	04:21:11,	-34.5197538333,	148.004737,	13893.3
14:53:13.77,	04:21:12,	-34.5197548333,	148.0050665,	13899.3
14:53:14.77,	04:21:13,	-34.519746,	148.005342333,	13905.2
14:53:15.77,	04:21:14,	-34.5197488333,	148.005641167,	13913.8
14:53:16.77,	04:21:15,	-34.5197736667,	148.0060025,	13918.2
14:53:17.77,	04:21:16,	-34.5198165,	148.0063835,	13927.8
14:53:18.77,	04:21:17,	-34.5198496667,	148.006709,	13937.5
14:53:19.77,	04:21:18,	-34.5198638333,	148.006968333,	13940.1
14:53:20.77,	04:21:19,	-34.5198563333,	148.007229,	13954.6
14:53:21.77,	04:21:20,	-34.5198676667,	148.007549,	13961.2
14:53:22.77,	04:21:21,	-34.5199153333,	148.007913333,	13971.7
14:53:23.77,	04:21:22,	-34.5199676667,	148.008244667,	13983.6
14:53:24.77,	04:21:23,	-34.520006,	148.0085325,	13991.4
14:53:25.77,	04:21:24,	-34.5200058333,	148.008749333,	13997.4
14:53:26.77,	04:21:25,	-34.5200288333,	148.0089755,	14010.0
14:53:27.77,	04:21:26,	-34.5201053333,	148.009255833,	14013.3
14:53:28.77,	04:21:27,	-34.5202016667,	148.009598833,	14023.4
14:53:29.77,	04:21:28,	-34.5202863333,	148.009940667,	14035.4
14:53:30.78,	04:21:29,	-34.5203381667,	148.010223167,	14044.1
14:53:31.77,	04:21:30,	-34.5203623333,	148.0104895,	14056.2
14:53:32.77,	04:21:31,	-34.5204008333,	148.010821333,	14067.2
14:53:33.77,	04:21:32,	-34.520468,	148.011213,	14073.7
14:53:34.77,	04:21:33,	-34.5205753333,	148.0116275,	14084.9
14:53:35.77,	04:21:34,	-34.5206643333,	148.011990333,	14095.7
14:53:36.77,	04:21:35,	-34.520721,	148.0123055,	14099.6
14:53:37.77,	04:21:36,	-34.520756,	148.012627167,	14109.2
14:53:38.77,	04:21:37,	-34.5208103333,	148.012996167,	14111.0
14:53:39.77,	04:21:38,	-34.5208971667,	148.0133945,	14116.5
14:53:40.77,	04:21:39,	-34.5209961667,	148.013770333,	14124.6
14:53:41.77,	04:21:40,	-34.5210733333,	148.014099333,	14128.5
14:53:42.77,	04:21:41,	-34.5211173333,	148.014399667,	14132.2
14:53:43.77,	04:21:42,	-34.5211788333,	148.014712667,	14138.7
14:53:44.77,	04:21:43,	-34.5212823333,	148.015067333,	14143.1
14:53:45.77,	04:21:44,	-34.5213883333,	148.015430667,	14152.9
14:53:46.77,	04:21:45,	-34.521464,	148.015770833,	14160.8
14:53:47.77,	04:21:46,	-34.5214905,	148.016059167,	14166.6
14:53:48.77,	04:21:47,	-34.5215025,	148.016325,	14180.3
